from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP
5581	5600	JAX00554863	JAX00554916	20	76174661	76424228	chr4	5.44803699335239
5601	5620	JAX00120685	JAX00120698	20	76432549	76606896	chr4	5.45712618211081
5621	5640	JAX00120700	JAX00555005	20	76629974	76986986	chr4	5.50458732024954
5641	5660	JAX00555007	JAX00555076	20	76990695	77261557	chr4	5.54073966289805
5661	5680	JAX00555077	JAX00120758	20	77261743	77405407	chr4	5.54525832546802
5681	5700	JAX00555111	UNC7555564	20	77410950	77675702	chr4	5.43393736772849
5701	5720	JAX00555164	JAX00120791	20	77681339	77836058	chr4	5.3388481481805
5721	5740	JAX00555198	JAX00555234	20	77838444	78062524	chr4	4.1488910704003
5741	5760	JAX00555235	JAX00120830	20	78062890	78366253	chr4	4.12961403734931
5761	5780	JAX00555289	JAX00120857	20	78385119	78720956	chr4	4.56939222015288
5781	5800	JAX00120858	JAX00555364	20	78752702	79179058	chr4	5.29186185735844
5801	5820	JAX00120892	UNC7581978	20	79186269	79546556	chr4	5.46178265213194
5821	5840	JAX00120919	JAX00120937	20	79558455	79798322	chr4	5.69664710038394
5841	5860	JAX00120938	JAX00120958	20	79798352	80082337	chr4	5.66413127755811
5861	5880	JAX00555457	JAX00120976	20	80090759	80307734	chr4	5.60911943440535
5881	5900	JAX00555491	JAX00120998	20	80313030	80596662	chr4	5.45533324392889
5901	5920	JAX00555543	JAX00555588	20	80617635	80902593	chr4	5.52341564345741
5921	5940	JAX00555591	UNC7604090	20	80911284	81078362	chr4	5.40078176252022
5941	5960	JAX00555635	JAX00555675	20	81078401	81306968	chr4	5.31934336475699
5961	5980	backupUNC040157163	JAX00121075	20	81322091	81617922	chr4	4.97360903204482
5981	6000	JAX00555710	JAX00121092	20	81624786	81884879	chr4	4.9933993666568
6001	6020	JAX00121093	JAX00555814	20	81886174	82086032	chr4	4.8939490102915
6021	6040	JAX00555815	JAX00121122	20	82086256	82266910	chr4	4.73271545192404
6041	6060	JAX00121123	JAX00121136	20	82269910	82468048	chr4	4.68582216010418
6061	6080	UNC7619443	UNC7621817	20	82482997	82661198	chr4	4.68122764272609
6081	6100	JAX00223923	UNC7624516	20	82681522	82862248	chr4	4.67774540101072
6101	6120	UNC7624983	JAX00121184	20	82892591	83108933	chr4	4.67602862138961
6121	6140	JAX00556007	UNC7630359	20	83109966	83265290	chr4	4.84048221220498
6141	6160	JAX00556042	JAX00556069	20	83273095	83458389	chr4	5.25581878563686
6161	6180	JAX00556071	JAX00556109	20	83462016	83597494	chr4	5.41845041175359
6181	6200	JAX00556110	UNC7636886	20	83598238	83759739	chr4	5.61655491608034
6201	6220	JAX00556150	JAX00556182	20	83759920	83874193	chr4	5.72889145209159
6221	6240	JAX00556183	UNC7639816	20	83880094	83993753	chr4	5.79003718602828
6241	6260	JAX00556219	JAX00556259	20	84007444	84146332	chr4	5.84674133305261
6261	6280	JAX00556261	JAX00556295	20	84150884	84254958	chr4	5.89776466799277
6281	6300	JAX00121271	JAX00556329	20	84273149	84402000	chr4	5.94089087474585
6301	6320	JAX00556332	JAX00556358	20	84403456	84520780	chr4	6.10064513083753
6321	6340	JAX00556365	JAX00556408	20	84527490	84771709	chr4	6.12461679063293
6341	6360	UNC7649346	JAX00121323	20	84787239	84951133	chr4	6.14894863151507
6361	6380	JAX00556457	UNC7655022	20	84974576	85098480	chr4	6.14962778022756
6381	6400	JAX00121335	UNC7657178	20	85101447	85259274	chr4	6.15044722274736
6401	6420	UNC7657539	JAX00121359	20	85295423	85427440	chr4	6.15131128679155
6421	6440	UNC7660098	JAX00556642	20	85457979	85681466	chr4	6.15231529642761
6441	6460	JAX00556646	backupUNC040762478	20	85688249	85842546	chr4	6.14897413976328
6461	6480	JAX00556695	JAX00556738	20	85847530	85975620	chr4	6.1420337820128
6481	6500	JAX00556739	JAX00556780	20	85983040	86221432	chr4	6.14332770350025
6501	6520	JAX00556785	JAX00121439	20	86244962	86505653	chr4	6.18206073699327
6521	6540	UNC7673887	JAX00556852	20	86513486	86680920	chr4	6.18038823382066
6541	6560	UNC7676619	JAX00121466	20	86689133	86870702	chr4	6.14492992667448
6561	6580	JAX00121470	UNC7682608	20	86919147	87137424	chr4	6.13719847359617
6581	6600	JAX00121487	JAX00556983	20	87157381	87415575	chr4	6.15467682529887
6601	6620	JAX00556985	JAX00557023	20	87430586	87623952	chr4	6.24696517072217
6621	6640	JAX00557024	UNC040712671	20	87624453	87950516	chr4	6.32572131251568
6641	6660	UNC7691665	JAX00121570	20	87977336	88251851	chr4	6.25470427350749
6661	6680	JAX00557106	JAX00121585	20	88253351	88454330	chr4	6.1030213828342
6681	6700	JAX00557150	JAX00557209	20	88495255	88660075	chr4	5.87595148367244
6701	6720	JAX00557213	UNC7702867	20	88669356	88954527	chr4	5.87282890487223
6721	6740	UNC7703009	UNC7705601	20	89013571	89193344	chr4	5.86626499665394
6741	6760	JAX00557346	JAX00121660	20	89214619	89471966	chr4	5.86334081064713
6761	6780	JAX00224084	UNC7712190	20	89476618	89756570	chr4	5.95344308809097
6781	6800	JAX00557458	JAX00557509	20	89770525	90139388	chr4	5.99658664542511
6801	6820	UNC7716701	JAX00557546	20	90140825	90399969	chr4	6.01797264530062
6821	6840	JAX00121731	JAX00121748	20	90401860	90633742	chr4	6.04150570595968
6841	6860	JAX00557587	JAX00121761	20	90665159	90813136	chr4	6.05231605419712
6861	6880	JAX00121762	JAX00557665	20	90815008	90949425	chr4	6.06428792711928
6881	6900	JAX00557666	JAX00557697	20	90954133	91122007	chr4	6.03725857054982
6901	6920	JAX00557698	JAX00121800	20	91143446	91333037	chr4	6.03137513985831
6921	6940	JAX00557742	JAX00121829	20	91339347	91728316	chr4	6.04527414680329
6941	6960	JAX00121830	JAX00557811	20	91729000	91965112	chr4	6.05219053779054
6961	6980	JAX00121849	JAX00557848	20	91988622	92259673	chr4	6.04664051646073
6981	7000	JAX00121871	JAX00557882	20	92271819	92498644	chr4	6.02289223569794
7001	7020	JAX00557883	JAX00121900	20	92501026	92686747	chr4	5.69030013901292
7021	7040	JAX00121901	JAX00557965	20	92717273	92959221	chr4	5.53135315952912
7041	7060	JAX00557970	JAX00558012	20	92985767	93127742	chr4	5.42534068718449
7061	7080	JAX00558015	JAX00558049	20	93143710	93331605	chr4	5.40448434591826
7081	7100	JAX00121951	JAX00558109	20	93351354	93656153	chr4	5.39666921176059
7101	7120	JAX00558113	UNC040200838	20	93658725	93879395	chr4	5.43529792244677
7121	7140	UNC7761564	JAX00122006	20	93880497	94099080	chr4	6.1716423025351
7141	7160	JAX00558173	JAX00558232	20	94113278	94415275	chr4	6.27200970532206
7161	7180	UNC7767228	JAX00558264	20	94416326	94571504	chr4	6.27505122079634
7181	7200	JAX00558265	JAX00558319	20	94573108	94747665	chr4	6.29556752121587
7201	7220	JAX00122055	JAX00558360	20	94758608	94847211	chr4	6.37455984611123
7221	7240	JAX00122062	JAX00558408	20	94847369	95051708	chr4	6.44321258925947
7241	7260	JAX00558411	JAX00224173	20	95057163	95216681	chr4	6.414105211054
7261	7280	JAX00558457	JAX00122100	20	95218902	95356997	chr4	6.55090399814936
7281	7300	JAX00122101	JAX00558557	20	95357015	95477225	chr4	6.54844230279349
7301	7320	JAX00122109	JAX00558613	20	95477384	95580229	chr4	6.54783515115938
7321	7340	JAX00558615	JAX00558655	20	95580759	95692770	chr4	6.47742851267674
7341	7360	JAX00558657	JAX00558698	20	95694992	95867864	chr4	6.36047894747471
7361	7380	JAX00122141	UNC7789664	20	95896684	96258853	chr4	6.33834674727974
7381	7400	JAX00558752	JAX00558783	20	96275337	96542766	chr4	6.32137968982638
7401	7420	backupUNC040631847	JAX00558815	20	96544985	96787277	chr4	6.39748470546352
7421	7440	JAX00558817	UNC7797484	20	96791603	96965631	chr4	6.39822876910717
7441	7460	JAX00122221	UNC7799473	20	96966747	97136739	chr4	6.45834380185152
7461	7480	UNC7799539	JAX00558903	20	97141233	97206349	chr4	6.4664948267831
7481	7500	UNC7800559	UNC7801883	20	97207104	97327992	chr4	6.43348434606341
7501	7520	JAX00122249	JAX00122260	20	97339025	97478303	chr4	6.4235659878533
7521	7540	JAX00558985	JAX00122268	20	97487933	97613631	chr4	6.4221151549592
7541	7560	JAX00122270	JAX00559071	20	97630075	97808458	chr4	6.41175101833374
7561	7580	JAX00559077	UNC7809986	20	97830671	98036447	chr4	6.37882864759801
7581	7600	JAX00559112	UNC7812943	20	98039527	98259686	chr4	6.33391605229499
7601	7620	JAX00559168	JAX00559231	20	98276766	98495598	chr4	6.30296410736758
7621	7640	JAX00559233	JAX00559264	20	98504803	98694687	chr4	6.28338741254465
7641	7660	JAX00559265	JAX00559305	20	98694779	98866220	chr4	6.29113689368566
7661	7680	JAX00559309	JAX00559349	20	98872499	99007039	chr4	6.28951853038144
7681	7700	JAX00559352	UNC7827644	20	99010586	99262051	chr4	6.28212330097566
7701	7720	JAX00122394	JAX00559426	20	99283934	99416362	chr4	6.33498121463528
7721	7740	JAX00559428	JAX00559469	20	99425480	99814440	chr4	6.35940863594156
7741	7760	JAX00559470	JAX00559509	20	99814670	100002140	chr4	6.4707442936965
7761	7780	JAX00559513	JAX00559540	20	100017506	100176373	chr4	6.48285274330782
7781	7800	UNC7838564	JAX00559574	20	100177930	100345585	chr4	6.5666404261056
7801	7820	JAX00224282	JAX00122490	20	100359389	100561851	chr4	6.56071949531024
7821	7840	UNC7844326	JAX00122501	20	100578836	100710570	chr4	6.55564257147098
7841	7860	JAX00559691	backupUNC040539500	20	100716440	100963830	chr4	6.54776461276964
7861	7880	UNC7849454	JAX00559815	20	100967962	101178373	chr4	6.39954825053934
7881	7900	JAX00122537	JAX00122548	20	101182758	101332107	chr4	6.39353927255925
7901	7920	JAX00559847	JAX00559883	20	101332230	101478502	chr4	6.38883216405657
7921	7940	JAX00559886	JAX00122577	20	101479595	101712878	chr4	6.19070080627468
7941	7960	JAX00122578	UNC7863204	20	101713327	102003869	chr4	5.99601986417934
7961	7980	JAX00559994	JAX00560052	20	102006371	102249304	chr4	5.98657300595091
7981	8000	UNC7866583	UNC7868928	20	102254188	102413574	chr4	5.97356851906957
8001	8020	JAX00560106	JAX00560164	20	102426256	102611102	chr4	5.9638132645305
8021	8040	JAX00122647	UNC040213836	20	102640852	102864721	chr4	5.94950627892109
8041	8060	UNC7875123	JAX00122685	20	102881474	103154527	chr4	6.00093948646189
8061	8080	JAX00560260	JAX00560289	20	103156940	103322910	chr4	6.02761652276564
8081	8100	UNC7881239	JAX00560360	20	103354640	103465949	chr4	6.02379267693284
8101	8120	JAX00560362	UNC7885263	20	103466699	103611389	chr4	6.01686635515185
8121	8140	JAX00122720	JAX00560461	20	103628857	103837238	chr4	6.01305145423265
8141	8160	JAX00560464	UNC7890943	20	103838979	104010665	chr4	6.00941091386199
8161	8180	JAX00560501	JAX00224367	20	104022016	104217189	chr4	6.00540314620766
8181	8200	JAX00224368	JAX00560575	20	104217284	104401376	chr4	6.00221386541551
8201	8220	UNC7896222	JAX00560622	20	104409258	104550964	chr4	5.99853367231827
8221	8240	UNC7898013	JAX00122798	20	104554293	104666711	chr4	5.97848157512742
8241	8260	JAX00122799	JAX00560715	20	104666770	104766943	chr4	5.94893877284248
8261	8280	JAX00560716	JAX00122814	20	104767014	104873274	chr4	5.93358311710903
8281	8300	JAX00560764	JAX00560830	20	104879347	105092338	chr4	5.93199152207896
8301	8320	UNC7906166	JAX00224395	20	105098112	105342786	chr4	5.67416513202049
8321	8340	JAX00560904	UNC040215368	20	105367534	105593993	chr4	5.65536110751653
8341	8360	JAX00224402	JAX00561000	20	105596947	105715845	chr4	5.89801646265638
8361	8380	JAX00561002	JAX00561050	20	105720650	105896624	chr4	6.04293788349143
8381	8400	JAX00561053	JAX00561102	20	105900043	106033966	chr4	6.04269358008729
8401	8420	JAX00122901	JAX00561170	20	106045811	106296828	chr4	6.04282322072393
8421	8440	JAX00561173	JAX00561237	20	106297339	106466101	chr4	6.05347704289504
8441	8460	UNC7926264	JAX00561305	20	106473414	106743737	chr4	6.06699223457932
8461	8480	JAX00122955	JAX00561373	20	106754201	107061723	chr4	5.99737033824247
8481	8500	JAX00122979	JAX00561443	20	107081905	107236049	chr4	5.9966460107029
8501	8520	JAX00561445	JAX00123007	20	107240245	107436813	chr4	5.80816708441052
8521	8540	JAX00561491	UNC7943770	20	107446465	107773187	chr4	5.74226644661378
8541	8560	JAX00561557	JAX00561607	20	107780256	107955645	chr4	5.73350258420938
8561	8580	JAX00561610	JAX00123073	20	108003424	108305602	chr4	5.7564736547097
8581	8600	UNC7949476	JAX00561698	20	108307317	108566208	chr4	5.92058663783118
8601	8620	UNC7952864	JAX00561742	20	108570227	108725892	chr4	5.82827180513941
8621	8640	JAX00224468	JAX00123116	20	108738103	108916220	chr4	5.70209567457997
8641	8660	JAX00123118	JAX00561814	20	108922552	109126820	chr4	5.7833436532922
8661	8680	JAX00123134	JAX00123151	20	109136428	109359140	chr4	5.92982761742224
8681	8700	JAX00123152	JAX00561878	20	109397034	109610745	chr4	6.06489674574149
8701	8720	UNC7962711	JAX00123185	20	109653572	109828480	chr4	6.06670790497934
8721	8740	JAX00123187	UNC7967104	20	109832790	110103333	chr4	6.08226168771271
8741	8760	JAX00224498	JAX00123230	20	110131462	110418224	chr4	6.10826034242603
8761	8780	JAX00562005	UNC7973261	20	110431289	110756808	chr4	6.12561066384849
8781	8800	JAX00562059	JAX00562094	20	110764275	110975810	chr4	6.1306868197578
8801	8820	JAX00224520	JAX00562138	20	110985728	111116244	chr4	6.13307364694362
8821	8840	JAX00562141	JAX00562189	20	111119543	111309865	chr4	6.1355200979028
8841	8860	JAX00562193	JAX00562250	20	111317127	111488548	chr4	6.15596363761118
8861	8880	JAX00224533	JAX00123327	20	111489262	111717747	chr4	6.20189597013749
8881	8900	JAX00123360	JAX00562443	20	112285843	113867614	chr4	6.23606007680009
8901	8920	JAX00123455	JAX00123471	20	113903896	114122001	chr4	6.57272554225374
8921	8940	JAX00562502	JAX00123481	20	114124600	114242038	chr4	6.79241751556364
8941	8960	UNC8027644	JAX00123513	20	114243382	114670175	chr4	6.93605184319154
8961	8980	JAX00562620	JAX00562661	20	114684546	114900355	chr4	6.83025458910664
8981	9000	JAX00562662	JAX00562726	20	114902369	115374811	chr4	6.82744686491604
9001	9020	JAX00123566	JAX00562769	20	115377663	115606246	chr4	6.82257317353913
9021	9040	JAX00123584	JAX00562821	20	115618087	115865023	chr4	6.70791204767635
9041	9060	JAX00562822	JAX00123620	20	115865398	116101701	chr4	6.56406093044637
9061	9080	JAX00562850	JAX00562875	20	116152333	116335240	chr4	6.37028287573771
9081	9100	JAX00123638	JAX00123652	20	116356753	116514067	chr4	6.26123893585571
9101	9120	UNC8049951	JAX00562948	20	116543941	116783587	chr4	6.26307018076794
9121	9140	JAX00123674	JAX00562986	20	116837575	117017834	chr4	6.2565317321992
9141	9160	JAX00123690	JAX00563046	20	117035585	117258242	chr4	6.25248669707516
9161	9180	JAX00563048	JAX00563090	20	117259771	117405600	chr4	6.25200398821803
9181	9200	JAX00563095	JAX00563139	20	117409984	117546310	chr4	6.25268169105011
9201	9220	JAX00563145	JAX00563195	20	117573882	117730827	chr4	6.25840589437653
9221	9240	JAX00563197	UNC8065621	20	117731712	117845528	chr4	6.25948978018065
9241	9260	JAX00563232	JAX00123767	20	117849394	118069134	chr4	6.2597160783293
9261	9280	JAX00563290	UNC8070350	20	118070141	118245262	chr4	6.2055056996642
9281	9300	JAX00563337	JAX00563390	20	118260557	118394266	chr4	6.13811014814449
9301	9320	JAX00563393	JAX00563460	20	118400630	118613770	chr4	5.60970317620338
9321	9340	JAX00563462	JAX00563501	20	118613955	118767989	chr4	5.53280191481474
9341	9360	UNC8078901	JAX00563525	20	118772586	118882309	chr4	5.53068624014368
9361	9380	JAX00563527	JAX00123842	20	118882383	119056501	chr4	5.49782728460866
9381	9400	UNC8083285	JAX00563625	20	119070720	119287771	chr4	5.46788353107876
9401	9420	JAX00563626	JAX00563665	20	119287988	119399947	chr4	5.46476935024523
9421	9440	JAX00563669	UNC8089729	20	119414464	119565064	chr4	5.46274802217516
9441	9460	JAX00563707	JAX00224673	20	119566237	119640047	chr4	5.46095363677859
9461	9480	UNC040267805	JAX00563765	20	119650665	119774374	chr4	5.53059484739588
9481	9500	JAX00563766	JAX00563828	20	119780631	119995466	chr4	5.53031994036053
9501	9520	UNC8095443	JAX00563891	20	119996059	120192848	chr4	5.52934953269285
9521	9540	JAX00123927	UNC8098773	20	120198057	120323176	chr4	5.52564972053327
9541	9560	JAX00123937	JAX00563972	20	120332559	120512960	chr4	5.31213443868532
9561	9580	JAX00563974	UNC8102812	20	120515583	120678043	chr4	5.30592199899762
9581	9600	JAX00564025	JAX00564052	20	120679478	120836603	chr4	5.6745916533203
9601	9620	UNC8104491	JAX00564156	20	120872096	122272028	chr4	5.66770787227965
9621	9640	JAX00564157	JAX00124063	20	122273382	122563936	chr4	5.65674467968245
9641	9660	JAX00564224	JAX00124090	20	122591260	122905307	chr4	5.64169432827017
9661	9680	JAX00224717	JAX00564331	20	122912942	123115503	chr4	5.64058374008656
9681	9700	JAX00124104	JAX00124119	20	123115527	123320575	chr4	5.63791629987641
9701	9720	JAX00124120	JAX00564435	20	123323043	123576406	chr4	5.63170139329499
9721	9740	JAX00224730	JAX00124164	20	123593554	123919576	chr4	5.62562799047114
9741	9760	JAX00564507	JAX00564566	20	123919628	124057891	chr4	5.62920629851406
9761	9780	JAX00564569	JAX00564633	20	124063140	124222983	chr4	5.62804863241065
9781	9800	JAX00564636	JAX00124203	20	124226413	124444225	chr4	5.6260712312362
9801	9820	JAX00564720	JAX00124217	20	124448279	124629393	chr4	5.61865692406602
9821	9840	JAX00224750	JAX00564864	20	124645749	124963152	chr4	5.61746399885836
9841	9860	UNC8148752	JAX00124254	20	124970190	125123455	chr4	5.61503110242369
9861	9880	JAX00564925	UNC8152571	20	125132374	125199921	chr4	5.61301861228539
9881	9900	JAX00564975	JAX00565035	20	125200536	125323712	chr4	5.61272500169517
9901	9920	JAX00565041	JAX00565079	20	125328258	125452061	chr4	5.61228182197233
9921	9940	JAX00565084	UNC8158630	20	125457081	125603638	chr4	5.6092668966914
9941	9960	JAX00565136	JAX00565184	20	125615955	125806968	chr4	5.60735449951337
9961	9980	JAX00565188	backupUNC040564448	20	125807709	125980895	chr4	5.6067429277753
9981	10000	UNC8163689	UNC8166188	20	125985208	126184048	chr4	5.65325982513391
10001	10020	JAX00565265	UNC8169229	20	126185695	126398053	chr4	5.71323609041604
10021	10040	JAX00224785	UNC8171098	20	126411161	126555846	chr4	5.71767057822492
10041	10060	JAX00565364	UNC8173203	20	126566022	126798951	chr4	5.71130094757999
10061	10080	JAX00565388	JAX00124394	20	126801970	127003002	chr4	5.68114674135192
10081	10100	JAX00124395	JAX00565528	20	127003436	127219089	chr4	5.67744884013252
10101	10120	UNC8179492	JAX00565577	20	127229820	127376752	chr4	5.67359408087549
10121	10140	JAX00565578	JAX00565637	20	127376820	127493235	chr4	5.65825270488908
10141	10160	UNC8183579	UNC8185509	20	127497342	127625155	chr4	5.63106206497007
10161	10180	UNC8186091	JAX00565762	20	127670271	127793617	chr4	5.62845059377764
10181	10200	JAX00565764	JAX00565828	20	127800069	127940749	chr4	5.59611880342217
10201	10220	JAX00565829	UNC8192636	20	127940939	128061649	chr4	5.45534829608838
10221	10240	JAX00124475	UNC8194850	20	128075546	128178057	chr4	5.30891945093952
10241	10260	UNC8195061	UNC8198162	20	128188801	128357805	chr4	5.45863907359559
10261	10280	UNC8198337	UNC8200611	20	128369245	128534964	chr4	5.46959021944951
10281	10300	UNC040664302	JAX00566103	20	128544279	128685712	chr4	5.54705219769872
10301	10320	JAX00566105	UNC8205124	20	128689168	128825497	chr4	5.57797664114043
10321	10340	JAX00566145	UNC8207795	20	128836150	129023898	chr4	5.64357179163537
10341	10360	UNC8208264	UNC8210507	20	129050262	129203757	chr4	5.35508768349617
10361	10380	JAX00566248	JAX00124580	20	129210733	129460670	chr4	5.37844603479775
10381	10400	UNC8214048	JAX00124596	20	129468001	129670962	chr4	5.2251329797418
10401	10420	JAX00189542	JAX00566392	20	129678082	129833025	chr4	5.18360094405902
10421	10440	UNC8218715	JAX00566437	20	129848330	130018950	chr4	5.32581095643819
10441	10460	JAX00566438	UNC8223999	20	130019153	130379038	chr4	5.55400939629222
10461	10480	JAX00124640	UNC8227234	20	130391076	130588103	chr4	5.54997583881948
10481	10500	JAX00566534	JAX00566587	20	130596603	130785155	chr4	5.60366915338453
10501	10520	JAX00566588	JAX00124680	20	130790373	130913680	chr4	5.64923489488401
10521	10540	JAX00566629	UNC8235074	20	130927515	131006716	chr4	5.86776264828366
