from	to	from.marker	to.marker	width	from.bp	to.bp	chromosome	logP	pointwise.permute.pval	genomewide.permute.pval
4821	4840	JAX00095064	JAX00491084	20	62452867	62554446	chr2	0.889204277807179	0	2
4841	4860	UNC3185107	JAX00095089	20	62557487	62791478	chr2	0.888731718322419	0	2
4861	4880	JAX00095091	JAX00095103	20	62807304	62974355	chr2	0.979639422009832	0	2
4881	4900	UNC3191310	JAX00491197	20	62999738	63243013	chr2	1.10803748034178	0	2
4901	4920	UNC3195094	JAX00095140	20	63245597	63494622	chr2	1.06599983733196	0	2
4921	4940	UNC3197665	JAX00491264	20	63496411	63709736	chr2	1.48324472853495	0	2
4941	4960	UNC3199717	JAX00095174	20	63714323	63925404	chr2	2.33934179596471	0	2
4961	4980	UNC3202425	JAX00491343	20	63950900	64279434	chr2	2.33958704435744	0	2
4981	5000	JAX00095201	JAX00491370	20	64295618	64425377	chr2	2.34894652472613	1	2
5001	5020	UNC3206560	UNC3208879	20	64440203	64654192	chr2	2.32021605152698	1	2
5021	5040	JAX00216773	JAX00491436	20	64657731	64844564	chr2	2.25277756126475	1	2
5041	5060	UNC3211315	JAX00095256	20	64844818	65030898	chr2	2.11334125498368	1	2
5061	5080	JAX00491476	UNC3216854	20	65031446	65183905	chr2	1.84411591504475	1	2
5081	5100	JAX00095268	JAX00095274	20	65195868	65270035	chr2	1.83785787369918	1	2
5101	5120	JAX00491531	JAX00491563	20	65272599	65415939	chr2	1.8199024915516	1	2
5121	5140	JAX00095286	JAX00491597	20	65426467	65599713	chr2	1.70053217710345	1	2
5141	5160	JAX00491598	JAX00491624	20	65601503	65742090	chr2	1.55510539544029	1	2
5161	5180	UNC3224577	UNC3227260	20	65751446	65928766	chr2	1.22197065819307	1	2
5181	5200	JAX00491671	JAX00491717	20	65935401	66248698	chr2	1.61898824955625	1	2
5201	5220	JAX00491718	JAX00095359	20	66253889	66416173	chr2	1.85852089303183	0	2
5221	5240	JAX00095360	JAX00491782	20	66423867	66647202	chr2	1.85175431619713	0	2
5241	5260	JAX00491783	JAX00491825	20	66680255	66920764	chr2	2.00852502983306	0	2
5261	5280	JAX00491826	JAX00491869	20	66920904	67069119	chr2	1.57349244971355	1	2
5281	5300	JAX00095410	JAX00095426	20	67080320	67300213	chr2	0.962476893116658	1	2
5301	5320	UNC3247099	JAX00216838	20	67306706	67449784	chr2	0.85515305296036	1	2
5321	5340	JAX00491957	JAX00095454	20	67453834	67667114	chr2	0.826915071902919	1	2
5341	5360	JAX00095455	JAX00492034	20	67688516	67813853	chr2	0.758751925600292	1	2
5361	5380	JAX00492039	JAX00492082	20	67815889	68008671	chr2	0.755505743753533	1	2
5381	5400	UNC3258271	JAX00095495	20	68029384	68220938	chr2	0.751313156673796	1	2
5401	5420	JAX00095496	JAX00492164	20	68220994	68503975	chr2	0.765039776078388	1	2
5421	5440	JAX00492166	JAX00492197	20	68506861	68718809	chr2	0.761038436901631	1	2
5441	5460	JAX00492198	UNC3269533	20	68720291	68818258	chr2	0.646313775071217	1	2
5461	5480	JAX00492231	UNC3271833	20	68819884	68965769	chr2	0.569135615352265	1	2
5481	5500	UNC3272170	JAX00492305	20	68988917	69133743	chr2	0.476191049355795	1	2
5501	5520	JAX00492307	JAX00492364	20	69141219	69324476	chr2	0.440233023283494	1	2
5521	5540	JAX00492370	JAX00095588	20	69330709	69469026	chr2	0.441246348884673	1	2
5541	5560	UNC3279845	JAX00492448	20	69470082	69627082	chr2	0.42119866713157	1	2
5561	5580	UNC3281609	JAX00095619	20	69628318	69857153	chr2	0.419690038553101	1	2
5581	5600	JAX00492481	UNC3286867	20	69857591	70022627	chr2	0.396713264360209	1	2
5601	5620	JAX00492523	JAX00095640	20	70031393	70135740	chr2	0.393967044616643	1	2
5621	5640	UNC3289255	JAX00492577	20	70169175	70332735	chr2	0.39460578919386	1	2
5641	5660	JAX00095653	UNC3293999	20	70335149	70519429	chr2	0.406631297106722	1	2
5661	5680	JAX00492623	UNC3296188	20	70528633	70757992	chr2	0.406397347025627	1	2
5681	5700	JAX00492651	JAX00492681	20	70771583	70865982	chr2	0.38906523651312	1	2
5701	5720	UNC3297982	JAX00095701	20	70879912	71015431	chr2	0.403609576109913	1	2
5721	5740	JAX00492733	JAX00095715	20	71016559	71189430	chr2	0.406054913688034	1	2
5741	5760	JAX00492789	JAX00492806	20	71196839	71355715	chr2	0.504846189447166	1	2
5761	5780	JAX00095729	JAX00492842	20	71372433	71580581	chr2	0.510367758357621	1	2
5781	5800	UNC3307827	UNC3310529	20	71583031	71802336	chr2	0.513730237576592	1	2
5801	5820	JAX00095761	UNC3312780	20	71803505	71952841	chr2	0.511982069557555	1	2
5821	5840	JAX00492896	JAX00492927	20	71955906	72184078	chr2	0.414888375146928	2	2
5841	5860	UNC3316097	JAX00095811	20	72206634	72455699	chr2	0.315369732417289	2	2
5861	5880	JAX00095812	JAX00095824	20	72478769	72648559	chr2	0.357674661267115	2	2
5881	5900	JAX00095826	JAX00493035	20	72668969	72941152	chr2	0.409548785800823	2	2
5901	5920	UNC3324669	JAX00493068	20	72968352	73236802	chr2	0.407322104681886	2	2
5921	5940	JAX00493069	JAX00493096	20	73250075	73383452	chr2	0.508222163249511	1	2
5941	5960	UNC3328987	JAX00095900	20	73402705	73658069	chr2	0.577545677289133	1	2
5961	5980	JAX00095901	JAX00095913	20	73658110	73819050	chr2	0.592170918502723	1	2
5981	6000	JAX00493156	JAX00493188	20	73843267	73973942	chr2	0.599314884005427	1	2
6001	6020	JAX00095924	JAX00095937	20	73977632	74145372	chr2	0.59753063648858	1	2
6021	6040	JAX00493224	JAX00216985	20	74150542	74352610	chr2	0.676866201064676	1	2
6041	6060	JAX00493265	UNC3342406	20	74368538	74709566	chr2	0.679824798773871	1	2
6061	6080	JAX00493301	UNC3345057	20	74749024	74909736	chr2	1.0847144764209	0	2
6081	6100	UNC3345316	JAX00493364	20	74929027	75103398	chr2	1.13747222890877	0	2
6101	6120	UNC3347600	UNC3349167	20	75112732	75243751	chr2	1.1977608032943	0	2
6121	6140	JAX00493401	JAX00096027	20	75245930	75351876	chr2	1.23782448164084	0	2
6141	6160	UNC3350536	JAX00096040	20	75352359	75518588	chr2	1.06570887514126	0	2
6161	6180	JAX00096042	UNC3354884	20	75545461	75686410	chr2	0.640342158315914	1	2
6181	6200	JAX00096053	JAX00493527	20	75693351	75833281	chr2	1.21203556712225	0	2
6201	6220	JAX00493531	JAX00096071	20	75835767	75942509	chr2	1.74310978688329	0	2
6221	6240	JAX00493567	JAX00493607	20	75943246	76183813	chr2	1.74602488371213	0	2
6241	6260	JAX00493608	UNC3364377	20	76184363	76284372	chr2	1.56066257427862	0	2
6261	6280	JAX00493636	JAX00493688	20	76284649	76430183	chr2	1.37776920809931	0	2
6281	6300	JAX00493689	JAX00493720	20	76433122	76613617	chr2	0.976041814119819	0	2
6301	6320	JAX00493721	JAX00493756	20	76614921	76836421	chr2	0.722970613340089	0	2
6321	6340	UNC3371171	JAX00493796	20	76860361	77007630	chr2	0.695468703555738	0	2
6341	6360	JAX00096153	JAX00096169	20	77019840	77252685	chr2	0.667807541767712	0	2
6361	6380	UNC3375878	JAX00493886	20	77269353	77393731	chr2	0.467849556621348	0	2
6381	6400	JAX00493892	UNC3380410	20	77404467	77597306	chr2	0.411881633118183	1	2
6401	6420	JAX00493938	JAX00096211	20	77604056	77830619	chr2	0.41382730175119	1	2
6421	6440	JAX00494004	JAX00494049	20	77859421	78083418	chr2	0.417618439406955	1	2
6441	6460	JAX00494057	JAX00494100	20	78087809	78233532	chr2	0.420291173122785	1	2
6461	6480	UNC3388473	JAX00494135	20	78233824	78403398	chr2	0.421983471038198	1	2
6481	6500	JAX00494141	JAX00096268	20	78407415	78578177	chr2	0.423964286955369	1	2
6501	6520	UNC3393084	JAX00494245	20	78578898	78837069	chr2	0.468789682878944	1	2
6521	6540	JAX00096289	JAX00494286	20	78861739	79085083	chr2	0.616215646399006	0	2
6541	6560	JAX00494290	JAX00494328	20	79089324	79353915	chr2	0.965140634327905	0	2
6561	6580	JAX00494329	JAX00217109	20	79354091	79634668	chr2	1.09788083547868	0	2
6581	6600	backupUNC020413615	JAX00494426	20	79635109	79946365	chr2	0.784167082199472	0	2
6601	6620	JAX00096372	JAX00217119	20	79946446	80115615	chr2	0.785175130005836	0	2
6621	6640	JAX00096388	UNC3415704	20	80168479	80481413	chr2	0.978807335840874	0	2
6641	6660	JAX00217128	JAX00096427	20	80494056	80692434	chr2	0.889715566210936	0	2
6661	6680	JAX00494516	JAX00096446	20	80722891	80941662	chr2	0.778845960839749	0	2
6681	6700	JAX00494555	JAX00494592	20	80975727	81165490	chr2	0.7709568080766	0	2
6701	6720	UNC020416650	JAX00494634	20	81173771	81424281	chr2	0.763502937978558	0	2
6721	6740	JAX00096484	JAX00494676	20	81447117	81624804	chr2	0.709369143000041	0	2
6741	6760	JAX00096502	JAX00096520	20	81698495	81949106	chr2	0.58650917760166	1	2
6761	6780	JAX00096525	JAX00494748	20	81992193	82258819	chr2	1.12278519567727	0	2
6781	6800	JAX00494750	JAX00096558	20	82277972	82417835	chr2	1.87743775649776	0	2
6801	6820	JAX00494777	JAX00096583	20	82442227	82781216	chr2	2.63333239341628	0	2
6821	6840	JAX00494807	JAX00494849	20	82788604	83058090	chr2	2.09124299354526	0	2
6841	6860	JAX00096603	JAX00494894	20	83059396	83332897	chr2	2.23655147652086	0	2
6861	6880	JAX00096626	JAX00494942	20	83346936	83628860	chr2	2.52895129389924	0	2
6881	6900	JAX00494945	JAX00096671	20	83631084	84013951	chr2	1.31568679270769	0	2
6901	6920	JAX00494990	JAX00096693	20	84026053	84294887	chr2	0.6546996319143	1	2
6921	6940	JAX00495035	UNC020423988	20	84321906	84541308	chr2	0.587559171020148	2	2
6941	6960	JAX00495089	JAX00495140	20	84556531	84839291	chr2	0.34580271537271	1	2
6961	6980	JAX00096734	JAX00096747	20	84856718	85016595	chr2	0.339185058941114	2	2
6981	7000	JAX00096748	JAX00495240	20	85016825	85125374	chr2	0.257200660424205	2	2
7001	7020	JAX00495245	JAX00096781	20	85156257	85448321	chr2	0.300810999658059	2	2
7021	7040	JAX00217237	JAX00495327	20	85450252	85615111	chr2	0.305889421879031	2	2
7041	7060	JAX00096793	JAX00495374	20	85616496	85823150	chr2	0.825908701382562	0	2
7061	7080	JAX00217241	JAX00495441	20	85838160	86281752	chr2	0.978660095774022	0	2
7081	7100	JAX00495463	JAX00495502	20	86365454	86669202	chr2	0.18985494803633	2	2
7101	7120	JAX00495504	JAX00495558	20	86670052	86911771	chr2	0.140843140389775	2	2
7121	7140	JAX00495559	UNC3481215	20	86915037	87237740	chr2	0.0974868390625679	2	2
7141	7160	JAX00495621	JAX00495696	20	87259489	87710920	chr2	1.47024183206014	0	2
7161	7180	UNC3486145	JAX00495760	20	87760826	88308933	chr2	1.48154156614033	0	2
7181	7200	JAX00495762	JAX00189011	20	88315407	88751679	chr2	1.48231020768411	0	2
7201	7220	UNC3495996	UNC3498682	20	88752733	89132425	chr2	1.48008383920495	0	2
7221	7240	JAX00097052	JAX00495921	20	89143014	89671160	chr2	1.43410458620828	0	2
7241	7260	UNC3501939	JAX00495990	20	89685212	90309455	chr2	1.54316438001395	0	2
7261	7280	UNC3505489	JAX00496032	20	90318952	90477829	chr2	2.29469266802248	0	2
7281	7300	JAX00097141	JAX00496072	20	90498548	90747082	chr2	2.27427418537838	0	2
7301	7320	UNC3508919	UNC020443364	20	90766923	90967737	chr2	2.24760626469151	0	2
7321	7340	JAX00097178	JAX00496160	20	90972263	91378376	chr2	2.21619741078159	0	2
7341	7360	JAX00496161	JAX00496196	20	91379420	91662148	chr2	1.90309596439529	0	2
7361	7380	JAX00496197	JAX00496260	20	91664542	91913291	chr2	0.415199931269193	2	2
7381	7400	JAX00496264	JAX00496299	20	91942354	92157328	chr2	0.41032541230628	2	2
7401	7420	JAX00097267	JAX00496336	20	92162180	92341483	chr2	0.716184823095707	0	2
7421	7440	JAX00496338	UNC3525493	20	92346474	92545350	chr2	0.939775706303884	0	2
7441	7460	JAX00496394	JAX00496433	20	92599015	92713028	chr2	0.943043584191216	0	2
7461	7480	JAX00496435	JAX00496478	20	92713853	92825445	chr2	0.925720987102356	0	2
7481	7500	JAX00496482	JAX00496530	20	92839639	92998227	chr2	0.85823164942191	0	2
7501	7520	JAX00496532	JAX00097345	20	92998981	93202625	chr2	0.855458627383235	0	2
7521	7540	JAX00097346	UNC3538767	20	93202785	93451453	chr2	0.752002372337793	0	2
7541	7560	JAX00097364	JAX00496698	20	93461700	93588464	chr2	0.568687510902049	0	2
7561	7580	JAX00496701	UNC3544166	20	93590807	93835076	chr2	0.562209349001916	0	2
7581	7600	UNC3544590	JAX00496821	20	93865289	94093193	chr2	0.820172853645895	0	2
7601	7620	JAX00097413	JAX00496869	20	94094472	94230875	chr2	0.878363586613417	0	2
7621	7640	UNC3549490	JAX00496893	20	94242329	94364782	chr2	0.774041351016457	0	2
7641	7660	JAX00496896	JAX00496936	20	94365262	94635432	chr2	0.783376402978786	0	2
7661	7680	JAX00496937	JAX00496980	20	94639394	94962061	chr2	0.783366010838402	0	2
7681	7700	JAX00097477	JAX00497018	20	94967633	95283424	chr2	0.784587826529243	0	2
7701	7720	JAX00217451	JAX00497068	20	95293398	95671995	chr2	0.784584960660468	0	2
7721	7740	JAX00497070	JAX00497119	20	95694954	96006901	chr2	0.875590645494627	0	2
7741	7760	JAX00497122	JAX00097568	20	96007879	96224433	chr2	0.502929678360702	0	2
7761	7780	JAX00497166	JAX00217475	20	96229717	96463327	chr2	0.528492074237101	0	2
7781	7800	JAX00497195	JAX00097602	20	96472446	96663468	chr2	0.534992524178234	0	2
7801	7820	UNC020114284	backupUNC020115641	20	96682383	96987076	chr2	0.502295978068209	0	2
7821	7840	JAX00217489	JAX00217497	20	96998592	97318005	chr2	0.562381665248343	0	2
7841	7860	JAX00497336	JAX00497366	20	97339975	97558102	chr2	0.557022608174799	0	2
7861	7880	UNC3589801	JAX00189019	20	97629913	97910999	chr2	0.618880500929336	0	2
7881	7900	JAX00497422	JAX00497459	20	97937357	98299048	chr2	0.641976548898661	0	2
7901	7920	JAX00097725	JAX00497511	20	98316013	98789034	chr2	0.627699646716419	0	2
7921	7940	JAX00497520	JAX00497557	20	98934607	99250453	chr2	0.565801584503337	0	2
7941	7960	JAX00217546	JAX00497590	20	99288441	99532165	chr2	0.576702527040291	0	2
7961	7980	JAX00189021	JAX00497613	20	99532940	99693633	chr2	0.575170592713323	0	2
7981	8000	JAX00497614	UNC020122133	20	99693673	100032236	chr2	0.457660827855517	1	2
8001	8020	JAX00497654	backupUNC020586289	20	100039989	100649222	chr2	0.459925146933589	0	2
8021	8040	JAX00497694	JAX00497730	20	100652264	100868904	chr2	0.355522783630839	1	2
8041	8060	JAX00097890	JAX00497770	20	100884723	101119805	chr2	0.357277430992976	1	2
8061	8080	JAX00497771	JAX00497801	20	101119844	101289938	chr2	0.388036738613058	1	2
8081	8100	JAX00497803	JAX00497845	20	101302350	101538974	chr2	0.748543442750108	0	2
8101	8120	JAX00497847	JAX00497885	20	101546889	101662100	chr2	0.756154153443859	0	2
8121	8140	UNC3645479	JAX00497928	20	101684896	101828036	chr2	0.757222430931077	0	2
8141	8160	UNC3648493	UNC3651597	20	101858135	102039878	chr2	0.74862456917353	0	2
8161	8180	JAX00498007	JAX00097989	20	102042431	102214174	chr2	0.726671239027256	0	2
8181	8200	JAX00498048	UNC3657322	20	102214380	102420730	chr2	0.768097657079471	1	2
8201	8220	JAX00498074	JAX00498113	20	102421864	102512676	chr2	0.776061504520339	1	2
8221	8240	JAX00498114	JAX00498150	20	102512736	102620810	chr2	0.775225818300507	1	2
8241	8260	UNC3660981	JAX00498185	20	102630731	102774551	chr2	0.773692062540899	1	2
8261	8280	JAX00498188	JAX00098043	20	102775896	102933724	chr2	0.836181347501878	0	2
8281	8300	UNC3664753	JAX00098060	20	102949575	103158299	chr2	0.862696918690331	0	2
8301	8320	UNC3667138	JAX00498285	20	103179039	103290195	chr2	0.932039089512414	1	2
8321	8340	JAX00498290	JAX00498329	20	103299207	103435234	chr2	0.947038311582209	1	2
8341	8360	JAX00498335	JAX00098092	20	103447938	103562568	chr2	0.948026035822076	1	2
8361	8380	JAX00498376	JAX00498420	20	103564891	103769445	chr2	0.89533350075871	1	2
8381	8400	UNC3674043	UNC3676662	20	103769816	103983988	chr2	0.818136233061681	1	2
8401	8420	JAX00498475	UNC3679024	20	103988422	104116827	chr2	0.691504835830346	1	2
8421	8440	JAX00498523	JAX00098141	20	104117858	104253690	chr2	0.689560896275282	1	2
8441	8460	JAX00098142	backupUNC020473871	20	104253709	104416711	chr2	0.741197486489835	1	2
8461	8480	JAX00098155	JAX00498630	20	104422893	104695517	chr2	0.723450382867487	1	2
8481	8500	JAX00498631	JAX00098188	20	104695982	104858784	chr2	0.730532944177272	1	2
8501	8520	JAX00498670	JAX00498717	20	104861186	105006799	chr2	0.770377482349592	1	2
8521	8540	JAX00498718	JAX00498770	20	105006825	105144814	chr2	0.75899776378141	1	2
8541	8560	JAX00498772	JAX00498808	20	105145484	105323522	chr2	0.75548782579855	1	2
8561	8580	JAX00498809	UNC3695848	20	105323742	105497644	chr2	0.76220280792273	1	2
8581	8600	JAX00498837	JAX00098253	20	105531923	105731959	chr2	0.779451593021038	1	2
8601	8620	UNC3697501	UNC3699228	20	105763190	105937998	chr2	0.698598759595174	1	2
8621	8640	JAX00498890	JAX00498917	20	105949638	106067897	chr2	0.581216116810958	1	2
8641	8660	JAX00498918	JAX00498960	20	106068847	106225023	chr2	0.579749236885779	1	2
8661	8680	JAX00098291	UNC3705366	20	106258935	106401259	chr2	0.578391817132456	1	2
8681	8700	UNC3705476	UNC3707278	20	106413946	106565551	chr2	0.577213659401384	1	2
8701	8720	JAX00098316	UNC3708782	20	106567750	106684899	chr2	0.576247379116967	1	2
8721	8740	JAX00098326	JAX00098332	20	106691890	106789008	chr2	0.561007042020505	1	2
8741	8760	JAX00098333	JAX00499144	20	106799572	106993962	chr2	0.495368014633424	1	2
8761	8780	JAX00217680	JAX00098367	20	106999941	107250345	chr2	0.496538705573381	1	2
8781	8800	UNC3715557	UNC3717893	20	107251893	107457828	chr2	0.438490624949035	1	2
8801	8820	JAX00499219	JAX00098403	20	107460554	107746807	chr2	0.349398110555403	1	2
8821	8840	JAX00098404	UNC3724966	20	107751107	108047046	chr2	0.34836610506049	1	2
8841	8860	JAX00098428	JAX00098446	20	108063381	108314998	chr2	0.313573250888527	1	2
8861	8880	JAX00499362	JAX00217720	20	108315039	108585775	chr2	0.1868003474066	2	2
8881	8900	JAX00499390	JAX00217731	20	108601272	109030960	chr2	0.113808286422184	2	2
8901	8920	JAX00499435	JAX00098532	20	109040809	109462958	chr2	0.739523215002268	1	2
8921	8940	JAX00499482	JAX00217751	20	109463052	109693215	chr2	1.16157115222725	1	2
8941	8960	JAX00499516	JAX00499543	20	109698360	109806194	chr2	1.21931245948723	1	2
8961	8980	JAX00499551	JAX00499595	20	109824929	110055607	chr2	0.337028572341285	2	2
8981	9000	UNC3744236	JAX00499625	20	110103942	110257827	chr2	0.190017471754634	2	2
9001	9020	JAX00499626	UNC3747945	20	110257890	110463192	chr2	0.173964069407759	2	2
9021	9040	JAX00499646	JAX00098628	20	110479586	110738061	chr2	0.170130520537163	2	2
9041	9060	JAX00499682	UNC3755167	20	110753766	111104497	chr2	0.16273716839607	2	2
9061	9080	JAX00499716	JAX00098691	20	111113432	111570084	chr2	0.143554998557815	2	2
9081	9100	UNC020137208	JAX00098711	20	111592405	111872136	chr2	0.145199152537906	2	2
9101	9120	UNC020138994	JAX00499843	20	111891298	112127570	chr2	0.128280494246519	2	2
9121	9140	JAX00098735	JAX00098760	20	112174070	112492311	chr2	0.144469679081142	2	2
9141	9160	JAX00499895	JAX00499922	20	112492534	112764070	chr2	0.154528143857563	2	2
9161	9180	JAX00098780	JAX00098803	20	112775595	113068551	chr2	0.154992717062748	2	2
9181	9200	JAX00499978	JAX00098819	20	113076480	113286110	chr2	0.170759561227395	2	2
9201	9220	JAX00500026	JAX00500061	20	113290570	113457084	chr2	0.172304382299209	2	2
9221	9240	JAX00500062	UNC3777847	20	113469448	113633717	chr2	0.174243624441093	2	2
9241	9260	JAX00500096	UNC3780649	20	113640802	113898511	chr2	0.124967315213063	1	2
9261	9280	JAX00500134	JAX00500181	20	113910279	114002546	chr2	0.193587226288593	1	2
9281	9300	JAX00500183	JAX00500220	20	114014152	114184300	chr2	0.205365547733754	1	2
9301	9320	JAX00500222	JAX00500250	20	114186169	114361414	chr2	0.218059160134398	1	2
9321	9340	JAX00098894	JAX00189045	20	114382634	114574487	chr2	0.218404677035919	1	2
9341	9360	UNC3788731	JAX00500298	20	114582420	114702755	chr2	0.925358157959705	1	2
9361	9380	JAX00098920	JAX00500336	20	114723966	114925915	chr2	1.5011446954888	0	2
9381	9400	JAX00098935	JAX00500369	20	114927040	115097067	chr2	1.51637422288379	0	2
9401	9420	UNC3794787	JAX00500398	20	115129868	115297975	chr2	0.694847721963941	2	2
9421	9440	JAX00098965	JAX00098980	20	115314778	115528879	chr2	0.251148441994977	2	2
9441	9460	UNC3799263	JAX00098995	20	115545264	115726087	chr2	0.309171052510825	2	2
9461	9480	UNC3801505	JAX00500525	20	115741160	115918582	chr2	0.365887575133471	2	2
9481	9500	JAX00099009	JAX00500559	20	115924965	116041131	chr2	0.550406368391149	2	2
9501	9520	UNC3804781	JAX00500596	20	116044752	116265662	chr2	0.627070908151502	2	2
9521	9540	JAX00500603	JAX00500657	20	116267407	116580895	chr2	1.84725076613068	0	2
9541	9560	JAX00500658	UNC3812685	20	116581036	116774238	chr2	2.81555523293641	0	2
9561	9580	JAX00099074	JAX00500723	20	116815777	116989356	chr2	3.11608905909488	0	1
9581	9600	JAX00099088	JAX00500783	20	117005871	117212697	chr2	3.12618060304497	0	1
9601	9620	JAX00500784	UNC3820213	20	117212716	117362683	chr2	3.13271536520605	0	1
9621	9640	UNC3820849	JAX00099130	20	117407784	117558317	chr2	2.81901727217893	0	2
9641	9660	JAX00500874	JAX00500912	20	117569231	117664662	chr2	1.27386342856101	0	2
9661	9680	JAX00500915	JAX00099150	20	117667406	117818797	chr2	1.2782787330969	0	2
9681	9700	UNC3825781	JAX00500996	20	117819142	117975607	chr2	1.16662428332803	0	2
9701	9720	JAX00501001	JAX00501038	20	117984234	118139732	chr2	1.30149092338694	0	2
9721	9740	JAX00501039	UNC3833893	20	118153047	118438465	chr2	1.30867142136775	0	2
